Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
121	463.67734	523.40857	2141.0967	1.714979e-08	373.34784	24.669252	6.4388046	51.063343	8.812531	1220000	-2.9802322e-08	253.30952	0.0012038872	-23.535692	0.002540396	0.12766403	0.1797	7.0	1399.5880165100098
122	488.67416	407.88657	1564.6414	2.4976e-09	352.0	23.743568	5.5345373	41.159195	-4.9695144	1230000	-2.9802322e-08	257.25946	0.019110657	-8.121231	0.0009092381	0.26698852	0.714	1.0	1415.88791513443
123	739.8428	811.86487	2540.4048	0.0002146216	555.55554	25.03893	4.338481	43.501793	13.341617	1240000	0.0	267.41516	0.019492514	-4.2062035	0.000709869	0.2016396	0.6962	1.0	1430.4508168697357
124	612.8507	715.4714	2378.9282	2.983329e-05	470.85715	25.15001	4.4604645	39.608337	9.324322	1250000	-4.4703484e-08	252.6529	0.0044817924	-1.8304443	0.0007442696	0.14310785	0.12740001	1.0	1441.8628840446472
125	730.9112	869.60986	2696.2512	0.0028149376	597.36365	24.9874	5.32236	40.688988	7.8074393	1260000	-5.9604645e-08	254.20938	0.0012584776	-1.2757359	0.00082604535	0.11709918	0.0012	1.0	1452.6596474647522
126	516.8393	505.79327	1495.5973	0.0029751128	343.6316	15.5114355	381.47668	44.278004	-18594.69	1270000	-1.0477379e-09	145992.3	-0.0033117856	-145744.11	0.0011922903	0.13868663	0.019299999	1.0	1463.2453157901764
127	767.96295	740.53546	2298.6697	0.0008827824	625.0	24.644173	4.3746285	62.997463	2.3499622	1280000	-1.4901161e-08	228.26273	-0.0004300326	-3.2779484	0.0021118813	0.13264596	0.0024	1.0	1473.6683022975922
128	404.0857	428.77106	1307.244	6.7812174e-17	316.13794	25.123926	5.651617	59.09571	8.711164	1290000	5.9604645e-08	272.00958	0.0045796856	-9.7884865	0.0063889874	0.09423187	0.1512	9.0	1484.7526257038116
129	554.4074	529.50415	1944.0759	0.0014444923	565.125	22.090834	6.221602	47.42124	12.513026	1300000	2.9802322e-08	190.24094	0.0061026067	-6.465418	0.004161673	0.17667927	0.433	1.0	1495.3049511909485
130	400.4173	370.05527	1438.1155	3.3057734e-07	357.57693	21.762415	6.48133	43.133278	6.423229	1310000	0.0	213.9295	0.0041145235	-2.9194374	0.0056111556	0.11202567	0.00090000004	1.0	1505.881759405136
131	765.07007	587.76263	2109.519	0.010676151	625.0	24.215841	6.0205517	52.332214	2.290346	1320000	0.0	223.73045	-0.005404167	-4.39003	0.003756141	0.18037468	0.2885	1.0	1516.884444475174
132	639.64307	532.6216	1708.899	0.0030221788	505.9375	23.394545	8.088723	78.90189	10.106222	1330000	-8.940697e-08	231.99046	-0.0007992685	-19.21247	0.0018226017	0.17194867	0.66480005	1.0	1529.1707923412323
133	643.68384	614.13165	1663.9277	0.009138641	643.1818	19.281706	6.0818706	43.028656	2.3468413	1340000	3.2782555e-07	137.30086	0.0048654974	-12.459149	0.0009268194	0.12148721	0.0008	1.0	1542.5662047863007
134	370.85657	424.24304	1478.6558	0.0029185894	477.0	14.835047	5.6625414	41.64654	2.3311374	1350000	-1.4901161e-07	108.13215	-0.00089652836	-4.118293	0.029494395	0.078374326	0.072399996	9.0	1557.034245967865
135	324.38007	480.27045	1794.873	2.106944e-06	370.37036	17.013252	5.1743035	37.305416	4.8548965	1360000	4.4703484e-08	122.45714	0.0051889643	-4.7844343	0.003424758	0.17988609	0.2955	5.0	1570.6208720207214
136	237.29747	303.3186	1381.1451	2.5507323e-09	313.07693	15.360142	4.323432	31.404564	3.94455	1370000	-8.940697e-08	119.26588	0.028153539	-13.002229	0.01534947	0.3171659	0.7887	1.0	1585.8396890163422
137	548.2848	447.74017	1116.0485	0.000642315	634.6667	15.173584	5.404357	40.732677	6.1176558	1380000	-1.1920929e-07	107.583664	0.024643004	-8.206163	0.003043165	0.27463654	0.9171	1.0	1599.5918793678284
138	476.38193	495.03653	1748.5138	0.0037073973	441.9	20.3721	6.836968	41.988037	1.0644777	1390000	1.4901161e-08	187.39478	0.026779845	-9.469133	0.0052778623	0.32721403	0.875	1.0	1612.175401210785
139	444.4184	518.9667	1860.6896	0.0010930625	434.78262	19.19092	6.713291	42.395145	2.0071561	1400000	-1.4901161e-08	176.97855	0.028027616	-4.7933846	0.005045113	0.29178202	0.774	1.0	1623.4316341876984
140	685.0368	640.4984	1847.4606	0.0024473735	755.75	18.6552	5.480813	37.723763	4.79958	1410000	7.4505806e-08	144.00108	0.031690404	-8.227597	0.0043418934	0.31788963	0.87329996	1.0	1634.2324690818787
141	413.15396	491.6558	2145.305	0.0030854684	366.84616	21.606012	6.914803	59.055965	2.162372	1420000	-4.4703484e-08	202.42566	0.034570135	-3.8403778	0.0023528314	0.3162399	0.801	1.0	1645.3199226856232
142	631.1187	477.16968	1431.3055	0.0024679578	480.47058	21.621675	6.2272763	57.91157	0.34420478	1430000	1.4901161e-08	226.24747	0.03683745	-9.454153	0.0040662712	0.33426422	0.83280003	1.0	1656.7859964370728
143	786.7621	818.1222	2925.1414	0.0005378381	384.6154	28.941034	34.02875	367.1086	9.191574	1440000	-1.3038516e-08	1510.7231	-1.2999168e-05	-1351.0051	0.0030707982	0.08061734	0.1655	1.0	1668.50337100029
144	1298.6425	953.9983	3489.6216	312.36874	533.4667	44.20336	6.520215	61.246475	16.69093	1450000	7.450581e-09	92.59952	-0.00078397803	-27.419327	5.043105e-07	-0.002839977	0.0052	79.0	1683.6918954849243
145	2164.2427	1085.0911	3554.7786	506.36197	881.125	45.494434	4.5653825	68.317055	20.72552	1460000	9.313226e-10	52.646057	-0.002236615	-15.602999	1.7431128e-06	-0.019838542	0.0174	79.0	1698.9704811573029
146	1061.4402	970.83136	3444.5264	23.982508	440.75	48.26912	4.6650767	68.53245	22.115387	1470000	-1.0244548e-08	69.436554	-0.00032685976	-12.678301	1.0028142e-07	-0.00063064194	0.0024	79.0	1712.8248977661133
147	1079.8009	793.5083	2595.9724	50.964077	454.54544	46.278393	3.7814174	56.581028	22.365026	1480000	1.4901161e-08	84.60674	-0.0006263405	-15.757272	1.9553107e-07	-0.0015474425	0.0042	79.0	1725.8204758167267
148	1185.7151	856.1669	3554.2058	159.76167	478.4	46.12546	4.27524	73.06213	25.64815	1490000	8.381903e-09	73.203064	-0.0004468794	-12.649179	1.265202e-07	-0.0011619811	0.0039999997	79.0	1739.0100724697113
149	1607.5625	1134.1842	3542.9973	126.66673	649.0	47.1992	3.1597614	61.15708	27.128735	1500000	-1.8510036e-08	36.152866	-0.0012028695	-7.3889346	1.9344084e-07	-0.0034065724	0.0087	79.0	1751.9365301132202
150	1449.8446	1051.0289	3177.653	9.422492e-06	606.38464	48.076935	4.3310714	82.20632	24.273079	1510000	0.0	76.11351	-9.6376985e-05	-24.730522	5.393828e-08	-0.001443586	0.0012	79.0	1765.793559551239
151	115.924355	167.92073	493.6114	2.9110064e-15	526.3158	25.741827	6.245835	48.343525	16.53502	1520000	5.2154064e-07	532.50916	-0.019434784	-458.69952	0.001157248	0.09517151	0.0	1.0	1777.8852038383484
152	95.984764	208.91437	718.7787	1.9721959e-13	393.58334	5.0620666	3.5797296	26.66983	-17.533861	1530000	1.7881393e-07	96.084404	-0.00071272254	-8.767178	0.002031506	0.09410134	1e-04	1.0	1788.6803169250488
153	94.70485	222.22835	634.6407	7.483653e-14	524.8461	4.796142	1.3368943	17.22055	-7.2272973	1540000	0.0	56.315792	-0.0035369024	-4.0776234	0.0012089435	0.22069408	0.6448	1.0	1799.449682712555
154	112.6061	256.19073	1000.0173	1.962152e-13	398.82352	4.00886	1.7741128	17.987553	-9.115631	1550000	-1.4901161e-08	137.84038	0.011776838	-48.795887	0.0028589708	0.3534277	0.7009	1.0	1810.9069261550903
155	852.1389	605.2959	1879.4592	198.01663	588.2353	10.221939	4.3449244	32.175953	3.3945637	1560000	6.146729e-08	389.19092	-0.028997667	-347.27625	0.0024397308	0.19810052	0.34039998	1.0	1823.4370501041412
156	729.14636	633.4822	1741.6803	1.1613431e-10	597.6429	26.31511	8.292918	55.321114	3.569746	1570000	-5.5879354e-08	77.003944	-0.01502364	-28.98347	0.0035494664	0.18329586	0.4528	4.0	1836.5963335037231
157	723.17053	618.75793	2355.236	2.2281525	464.4	27.429644	6.745447	46.200195	3.5021102	1580000	1.1175871e-08	73.67981	-0.055009887	-21.120975	0.0028819365	0.2427738	0.65709996	3.0	1847.711422920227
158	979.6591	755.94525	2446.0837	314.90146	616.1667	27.772512	8.564601	49.70523	19.28771	1590000	2.6077032e-08	35.460037	0.023502987	-5.7746243	5.4519835e-05	0.5070179	0.92410004	1.0	1862.4408249855042
159	637.5493	512.46686	1947.2749	46.74155	434.78262	29.376587	10.381885	60.937492	3.8761678	1600000	1.1920929e-07	56.88508	0.016165074	-10.355777	0.0011078104	0.17090392	0.5332	1.0	1878.5852921009064
160	905.90564	475.02228	2229.1274	249.27876	684.9091	27.0477	8.760961	53.845898	3.8386657	1610000	7.450581e-09	34.495758	-0.00457942	-2.932702	0.0020185737	0.14415845	0.0747	1.0	1893.7243320941925
161	279.10657	373.14508	1879.4479	7.3207067e-32	296.16666	23.361301	7.4613986	46.175663	10.0633135	1620000	8.195639e-08	148.69183	-0.030882819	-73.33847	0.00037560158	0.18849802	0.43800002	1.0	1905.6926827430725
162	0.00010144387	0.00025359576	0.0010236329	9.857365e-32	584.5625	9.648092	2.1169968	46.449253	5.4313474	1630000	6.2584877e-07	96.04942	-0.0034457128	-94.27134	1.5285505e-05	0.43588603	0.8284	2.0	1921.0800116062164
163	0.00013665375	0.00032485096	0.0010236329	1.4174134e-31	769.2308	0.064023845	0.6787093	32.4907	-0.43277612	1640000	3.3527613e-08	0.46376497	-0.0055710794	-0.079017594	1.4095289e-05	0.2849288	0.7898	1.0	1932.1071400642395
164	6.880859e-05	0.00012940106	0.00034026286	9.0563147e-32	471.5263	0.22897412	1.8083649	32.805885	-0.15267733	1650000	-7.948838e-07	3.126761	0.0072994875	-1.6230562	2.2343054e-05	0.15520808	0.0074	1.0	1942.8856427669525
165	8.139554e-05	0.00024139704	0.0010236329	1.5108692e-31	501.88235	0.11447539	1.724144	29.774487	-2.8662355	1660000	7.916242e-09	2.985457	0.002200844	-1.5881319	1.7990642e-05	0.10503898	0.1025	7.0	1954.2618639469147
166	0.0001399257	0.0003079179	0.0010236329	1.9291954e-31	720.9091	-0.06504259	0.24220718	6.126764	-0.07491558	1670000	3.138557e-07	0.06278309	-0.007781691	-0.004973026	1.6588696e-05	-0.33244315	0.9984	79.0	1967.454613685608
167	6.568336e-05	0.00015107286	0.00064674835	8.233013e-33	370.37036	-0.14325668	0.7260123	18.522345	-4.8271728	1680000	1.2591481e-06	0.5387012	-0.055751372	-0.2809678	1.5985053e-05	0.36369014	0.99549997	3.0	1978.219803094864
168	50.14207	194.19905	802.2718	4.750671e-31	504.625	3.7208297	7.327308	27.235378	-0.005445661	1690000	4.656613e-09	199.31168	-0.06485294	-152.31223	0.00019124079	1.1510711	0.7775	1.0	1990.3567612171173
169	1202.9236	1027.5381	3412.212	149.87686	504.75	53.292736	41.297207	575.6606	2.3795846	1700000	7.683411e-09	1866.8909	0.0007555615	-1789.874	8.58296e-08	0.0488683	0.0017	79.0	2017.3935678005219
170	805.72015	619.2972	2436.3113	131.01437	334.27274	44.890697	4.891415	97.354355	4.7994504	1710000	-1.8626451e-09	83.04381	-0.00016062584	-10.584017	4.6641038e-08	-0.0019004539	0.0011	79.0	2033.3636708259583
171	959.22675	970.41425	3309.7712	38.973965	416.66666	44.343777	4.7501087	70.39828	11.035175	1720000	0.0	107.04212	-0.0003070021	-27.038763	7.701284e-08	-0.0071308175	0.0022	79.0	2054.396683692932
172	1067.344	991.9813	3280.0447	38.972992	456.85715	44.068363	5.7753034	99.171135	11.718587	1730000	5.5879354e-09	79.81969	-0.00054021436	-19.492783	4.7115842e-07	-0.0014657187	0.0042	79.0	2068.534198284149
173	946.79767	730.72876	2862.3296	122.89829	415.88235	44.330006	4.6288834	66.71627	14.261745	1740000	0.0	104.7775	-0.0003023357	-7.030079	3.119411e-08	-0.0076411073	0.0033	79.0	2081.872694015503
174	1354.0458	987.9652	3388.6514	23.9839	570.5333	44.612595	3.676311	108.3244	15.118249	1750000	0.0	53.8153	-0.00019971759	-8.013279	5.8221833e-08	-0.005601525	0.0018000001	79.0	2095.1235287189484
175	1117.4447	858.2232	3364.5396	187.09079	476.1905	45.672295	3.3600297	70.43091	17.370544	1760000	4.656613e-09	50.946228	-0.0014901999	-5.993453	3.483908e-07	-0.004008881	0.010199999	79.0	2108.080832719803
176	1054.8142	690.3729	2506.3484	155.8825	437.90475	45.135105	4.279827	71.7311	13.223063	1770000	-3.7252903e-09	51.34556	-0.00047187507	-2.9605532	3.5010867e-08	-0.017037297	0.0043	79.0	2121.154525279999
177	1406.5583	383.63184	1959.8673	648.30225	590.5	45.197117	4.06223	68.956894	21.085678	1780000	4.4237822e-09	56.759518	-0.00016416144	-4.923627	1.6479333e-08	-0.000546035	0.002	79.0	2134.1838088035583
178	1485.4219	1198.2406	3324.0935	7.529211e-06	658.3571	45.30651	4.0601544	68.76966	22.109667	1790000	0.0	87.73979	-0.00012335181	-9.696982	8.832567e-09	-0.0026723694	0.0011999999	79.0	2147.166017770767
179	1553.7634	583.6044	2123.043	387.94223	666.6667	44.347355	3.7417614	70.561676	22.609594	1800000	-2.7939677e-09	62.357063	-0.0002070259	-11.996894	1.6099495e-08	-0.0059012147	0.0022	79.0	2160.152455806732
180	1060.5236	702.7201	2528.469	1.6774479e-07	440.7619	45.67035	4.2531123	70.22195	4.447904	1810000	1.3038516e-08	75.91908	-0.00012727559	-15.846556	2.5435615e-08	-0.0030008934	0.0014000001	79.0	2173.17472076416
181	1429.8751	895.2338	3192.3826	160.92812	591.38464	46.06492	2.6410668	68.64142	26.102987	1820000	-9.313226e-09	45.367146	0.0	-3.6595922	1.6832514e-09	0.0	0.0	79.0	2186.446456670761
182	1007.4725	728.0561	2833.3594	152.88351	420.38095	47.057274	5.2555885	95.12711	26.687757	1830000	7.450581e-09	90.316986	-6.7104585e-05	-15.916613	5.341421e-08	-0.0010693405	0.00059999997	79.0	2199.533043861389
183	1368.1411	1087.4109	3445.9592	275.4457	555.55554	45.390106	3.152454	70.86913	26.633587	1840000	-1.4901161e-08	48.11042	0.0	-8.951168	1.0798709e-09	0.0	0.0	79.0	2212.7704606056213
184	932.3835	899.80414	3082.2336	0.00041400307	405.1111	47.83887	6.1478643	136.52457	27.170027	1850000	-1.1175871e-08	161.70247	0.0	-52.261093	5.569705e-10	0.0	0.0	79.0	2226.5398728847504
185	1365.4155	1040.0037	3483.7632	366.5333	551.5	45.472805	5.36054	70.97476	17.639702	1860000	3.7252903e-09	63.55381	-0.00015283772	-17.671358	8.981017e-08	-0.00048968464	0.001	79.0	2239.9099476337433
186	981.0848	829.0471	2974.9133	29.73853	413.35	48.043358	3.866356	74.34882	27.80303	1870000	5.5879354e-09	109.34584	-2.497062e-05	-33.801277	3.0882028e-08	-0.00012269593	1e-04	79.0	2252.613041639328
187	1337.9763	859.96	3408.3657	98.93062	555.55554	44.879383	3.6436026	69.58042	20.41568	1880000	-2.142042e-08	44.27322	-3.3510383e-05	-6.4528003	2.2056152e-08	-0.0002852337	0.0002	79.0	2265.199542284012
188	1762.8241	1003.4801	3388.2476	256.20456	750.7273	46.64106	3.972861	84.37174	22.496006	1890000	1.8626451e-09	39.64788	0.0	-2.8347502	1.3992917e-08	0.0	0.0	79.0	2277.9284563064575
189	731.8732	625.4228	2320.8003	8.900264e-07	309.3913	46.93085	6.372857	121.25955	26.790731	1900000	1.8626451e-08	122.95389	-0.000140992	-51.541927	8.990755e-08	-0.0030100883	0.00090000004	79.0	2290.581510782242
190	1008.62634	953.08124	3384.5737	0.00018337184	419.05	45.61104	3.9775054	69.38892	15.936803	1910000	-7.450581e-09	55.365	-0.00011366559	-3.7803936	1.5040337e-07	-0.002457586	0.00080000004	79.0	2303.3114264011383
191	1269.2019	1047.2612	3432.214	56.96061	526.3158	46.043373	2.6441054	66.338196	29.94998	1920000	-1.1175871e-08	45.259365	-7.540127e-05	-1.9275522	3.478517e-08	-0.0010431621	0.00049999997	79.0	2315.984381914139
192	1435.576	1023.79584	3385.9932	300.0311	597.8461	46.939373	2.9802306	71.280685	30.426962	1930000	-5.5879354e-09	45.842667	-6.0620252e-05	-7.842209	3.6999747e-08	-0.00056933134	0.00029999999	79.0	2328.6748406887054
193	1117.6471	768.7699	2854.931	2.998093	462.0	46.486412	4.8489194	117.97099	30.16894	1940000	3.7252903e-09	67.6405	0.0	-31.54338	2.5141564e-09	0.0	0.0	79.0	2341.5104525089264
194	1105.3533	638.2334	2488.6626	283.9357	460.8	47.41498	2.8438318	69.39739	31.37677	1950000	2.7939677e-09	57.19613	-3.158208e-05	-5.582755	8.0890274e-08	-0.00028369218	0.0002	79.0	2354.6701335906982
195	772.7801	653.42554	2812.6697	17.984896	322.58066	45.866814	5.453314	76.13124	15.863199	1960000	5.5879354e-09	97.54781	-9.609014e-05	-19.842148	1.2917982e-07	-0.0017748561	0.0006	79.0	2367.4677696228027
196	1235.6282	612.8885	2552.2104	346.70584	508.05884	45.28158	3.1594913	66.96378	31.154509	1970000	-1.071021e-08	53.98953	-9.922311e-06	-6.5506153	6.60902e-09	-9.395981e-05	1e-04	79.0	2380.417476415634
197	1012.029	823.46655	3343.9326	149.88107	433.42105	46.695724	4.086468	71.2472	26.761463	1980000	1.4901161e-08	103.2328	-0.00027963798	-29.856453	9.877298e-08	-0.006677299	0.0018	79.0	2393.188976764679
